,Data Medicao,"PRECIPITACAO TOTAL, DIARIO(mm)","TEMPERATURA MAXIMA, DIARIA(°C)","TEMPERATURA MEDIA COMPENSADA, DIARIA(°C)","TEMPERATURA MINIMA, DIARIA(°C)","UMIDADE RELATIVA DO AR, MEDIA DIARIA(%)","UMIDADE RELATIVA DO AR, MINIMA DIARIA(%)",Unnamed: 7
5765,1992-01-14,,,,,,,
5766,1992-01-15,,,,,,,
5767,1992-01-16,,,,,,,
5768,1992-01-17,,,,,,,
5769,1992-01-18,,,,,,,
5770,1992-01-19,,,,,,,
5771,1992-01-20,,,,,,,
5772,1992-01-21,,,,,,,
5773,1992-01-22,,,,,,,
5774,1992-01-23,,,,,,,
5775,1992-01-24,,,,,,,
5776,1992-01-25,,,,,,,
5777,1992-01-26,,,,,,,
5778,1992-01-27,,,,,,,
5779,1992-01-28,,,,,,,
5780,1992-01-29,,,,,,,
5781,1992-01-30,,,,,,,
5782,1992-01-31,,,,,,,
5783,1992-02-01,,,,,,,
5784,1992-02-02,,,,,,,
5785,1992-02-03,,,,,,,
5786,1992-02-04,,,,,,,
5787,1992-02-05,,,,,,,
5788,1992-02-06,,,,,,,
5789,1992-02-07,,,,,,,
5790,1992-02-08,,,,,,,
5791,1992-02-09,,,,,,,
5792,1992-02-10,,,,,,,
5793,1992-02-11,,,,,,,
5794,1992-02-12,,,,,,,
5795,1992-02-13,,,,,,,
5796,1992-02-14,,,,,,,
5797,1992-02-15,,,,,,,
5798,1992-02-16,,,,,,,
5799,1992-02-17,,,,,,,
5800,1992-02-18,,,,,,,
5801,1992-02-19,,,,,,,
5802,1992-02-20,,,,,,,
5803,1992-02-21,,,,,,,
5804,1992-02-22,,,,,,,
5805,1992-02-23,,,,,,,
5806,1992-02-24,,,,,,,
5807,1992-02-25,,,,,,,
5808,1992-02-26,,,,,,,
5809,1992-02-27,,,,,,,
5810,1992-02-28,,,,,,,
5811,1992-02-29,,,,,,,
5812,1992-03-01,,,,,,,
5813,1992-03-02,,,,,,,
5814,1992-03-03,,,,,,,
5815,1992-03-04,,,,,,,
5816,1992-03-05,,,,,,,
5817,1992-03-06,,,,,,,
5818,1992-03-07,,,,,,,
5819,1992-03-08,,,,,,,
5820,1992-03-09,,,,,,,
5821,1992-03-10,,,,,,,
5822,1992-03-11,,,,,,,
5823,1992-03-12,,,,,,,
5824,1992-03-13,,,,,,,
5825,1992-03-14,,,,,,,
5826,1992-03-15,,,,,,,
5827,1992-03-16,,,,,,,
5828,1992-03-17,,,,,,,
5829,1992-03-18,,,,,,,
5830,1992-03-19,,,,,,,
5831,1992-03-20,,,,,,,
5832,1992-03-21,,,,,,,
5833,1992-03-22,,,,,,,
5834,1992-03-23,,,,,,,
5835,1992-03-24,,,,,,,
5836,1992-03-25,,,,,,,
5837,1992-03-26,,,,,,,
5838,1992-03-27,,,,,,,
5839,1992-03-28,,,,,,,
5840,1992-03-29,,,,,,,
5841,1992-03-30,,,,,,,
5842,1992-03-31,,,,,,,
5843,1992-04-01,,,,,,,
5844,1992-04-02,,,,,,,
5845,1992-04-03,,,,,,,
5846,1992-04-04,,,,,,,
5847,1992-04-05,,,,,,,
5848,1992-04-06,,,,,,,
5849,1992-04-07,,,,,,,
5850,1992-04-08,,,,,,,
5851,1992-04-09,,,,,,,
5852,1992-04-10,,,,,,,
5853,1992-04-11,,,,,,,
5854,1992-04-12,,,,,,,
5855,1992-04-13,,,,,,,
5856,1992-04-14,,,,,,,
5857,1992-04-15,,,,,,,
5858,1992-04-16,,,,,,,
5859,1992-04-17,,,,,,,
5860,1992-04-18,,,,,,,
5861,1992-04-19,,,,,,,
5862,1992-04-20,,,,,,,
5863,1992-04-21,,,,,,,
5864,1992-04-22,,,,,,,
5865,1992-04-23,,,,,,,
5866,1992-04-24,,,,,,,
5867,1992-04-25,,,,,,,
5868,1992-04-26,,,,,,,
5869,1992-04-27,,,,,,,
5870,1992-04-28,,,,,,,
5871,1992-04-29,,,,,,,
5872,1992-04-30,,,,,,,
5873,1992-05-01,,,,,,,
5874,1992-05-02,,,,,,,
5875,1992-05-03,,,,,,,
5876,1992-05-04,,,,,,,
5877,1992-05-05,,,,,,,
5878,1992-05-06,,,,,,,
5879,1992-05-07,,,,,,,
5880,1992-05-08,,,,,,,
5881,1992-05-09,,,,,,,
5882,1992-05-10,,,,,,,
5883,1992-05-11,,,,,,,
5884,1992-05-12,,,,,,,
5885,1992-05-13,,,,,,,
5886,1992-05-14,,,,,,,
5887,1992-05-15,,,,,,,
5888,1992-05-16,,,,,,,
5889,1992-05-17,,,,,,,
5890,1992-05-18,,,,,,,
5891,1992-05-19,,,,,,,
5892,1992-05-20,,,,,,,
5893,1992-05-21,,,,,,,
5894,1992-05-22,,,,,,,
5895,1992-05-23,,,,,,,
5896,1992-05-24,,,,,,,
5897,1992-05-25,,,,,,,
5898,1992-05-26,,,,,,,
5899,1992-05-27,,,,,,,
5900,1992-05-28,,,,,,,
5901,1992-05-29,,,,,,,
5902,1992-05-30,,,,,,,
5903,1992-05-31,,,,,,,
5904,1992-06-01,,,,,,,
5905,1992-06-02,,,,,,,
5906,1992-06-03,,,,,,,
5907,1992-06-04,,,,,,,
5908,1992-06-05,,,,,,,
5909,1992-06-06,,,,,,,
5910,1992-06-07,,,,,,,
5911,1992-06-08,,,,,,,
5912,1992-06-09,,,,,,,
5913,1992-06-10,,,,,,,
5914,1992-06-11,,,,,,,
5915,1992-06-12,,,,,,,
5916,1992-06-13,,,,,,,
5917,1992-06-14,,,,,,,
5918,1992-06-15,,,,,,,
5919,1992-06-16,,,,,,,
5920,1992-06-17,,,,,,,
5921,1992-06-18,,,,,,,
5922,1992-06-19,,,,,,,
5923,1992-06-20,,,,,,,
5924,1992-06-21,,,,,,,
5925,1992-06-22,,,,,,,
5926,1992-06-23,,,,,,,
5927,1992-06-24,,,,,,,
5928,1992-06-25,,,,,,,
5929,1992-06-26,,,,,,,
5930,1992-06-27,,,,,,,
5931,1992-06-28,,,,,,,
5932,1992-06-29,,,,,,,
5933,1992-06-30,,,,,,,
5934,1992-07-01,,,,,,,
5935,1992-07-02,,,,,,,
5936,1992-07-03,,,,,,,
5937,1992-07-04,,,,,,,
5938,1992-07-05,,,,,,,
5939,1992-07-06,,,,,,,
5940,1992-07-07,,,,,,,
5941,1992-07-08,,,,,,,
5942,1992-07-09,,,,,,,
5943,1992-07-10,,,,,,,
5944,1992-07-11,,,,,,,
5945,1992-07-12,,,,,,,
5946,1992-07-13,,,,,,,
5947,1992-07-14,,,,,,,
5948,1992-07-15,,,,,,,
5949,1992-07-16,,,,,,,
5950,1992-07-17,,,,,,,
5951,1992-07-18,,,,,,,
5952,1992-07-19,,,,,,,
5953,1992-07-20,,,,,,,
5954,1992-07-21,,,,,,,
5955,1992-07-22,,,,,,,
5956,1992-07-23,,,,,,,
5957,1992-07-24,,,,,,,
5958,1992-07-25,,,,,,,
5959,1992-07-26,,,,,,,
5960,1992-07-27,,,,,,,
5961,1992-07-28,,,,,,,
5962,1992-07-29,,,,,,,
5963,1992-07-30,,,,,,,
5964,1992-07-31,,,,,,,
5965,1992-08-01,,,,,,,
5966,1992-08-02,,,,,,,
5967,1992-08-03,,,,,,,
5968,1992-08-04,,,,,,,
5969,1992-08-05,,,,,,,
5970,1992-08-06,,,,,,,
5971,1992-08-07,,,,,,,
5972,1992-08-08,,,,,,,
5973,1992-08-09,,,,,,,
5974,1992-08-10,,,,,,,
5975,1992-08-11,,,,,,,
5976,1992-08-12,,,,,,,
5977,1992-08-13,,,,,,,
5978,1992-08-14,,,,,,,
5979,1992-08-15,,,,,,,
5980,1992-08-16,,,,,,,
5981,1992-08-17,,,,,,,
5982,1992-08-18,,,,,,,
5983,1992-08-19,,,,,,,
5984,1992-08-20,,,,,,,
5985,1992-08-21,,,,,,,
5986,1992-08-22,,,,,,,
5987,1992-08-23,,,,,,,
5988,1992-08-24,,,,,,,
5989,1992-08-25,,,,,,,
5990,1992-08-26,,,,,,,
5991,1992-08-27,,,,,,,
5992,1992-08-28,,,,,,,
5993,1992-08-29,,,,,,,
5994,1992-08-30,,,,,,,
5995,1992-08-31,,,,,,,
5996,1992-09-01,,,,,,,
5997,1992-09-02,,,,,,,
5998,1992-09-03,,,,,,,
5999,1992-09-04,,,,,,,
6000,1992-09-05,,,,,,,
6001,1992-09-06,,,,,,,
6002,1992-09-07,,,,,,,
6003,1992-09-08,,,,,,,
6004,1992-09-09,,,,,,,
6005,1992-09-10,,,,,,,
6006,1992-09-11,,,,,,,
6007,1992-09-12,,,,,,,
6008,1992-09-13,,,,,,,
6009,1992-09-14,,,,,,,
6010,1992-09-15,,,,,,,
6011,1992-09-16,,,,,,,
6012,1992-09-17,,,,,,,
6013,1992-09-18,,,,,,,
6014,1992-09-19,,,,,,,
6015,1992-09-20,,,,,,,
6016,1992-09-21,,,,,,,
6017,1992-09-22,,,,,,,
6018,1992-09-23,,,,,,,
6019,1992-09-24,,,,,,,
6020,1992-09-25,,,,,,,
6021,1992-09-26,,,,,,,
6022,1992-09-27,,,,,,,
6023,1992-09-28,,,,,,,
6024,1992-09-29,,,,,,,
6025,1992-09-30,,,,,,,
6026,1992-10-01,,,,,,,
6027,1992-10-02,,,,,,,
6028,1992-10-03,,,,,,,
6029,1992-10-04,,,,,,,
6030,1992-10-05,,,,,,,
6031,1992-10-06,,,,,,,
6032,1992-10-07,,,,,,,
6033,1992-10-08,,,,,,,
6034,1992-10-09,,,,,,,
6035,1992-10-10,,,,,,,
6036,1992-10-11,,,,,,,
6037,1992-10-12,,,,,,,
6038,1992-10-13,,,,,,,
6039,1992-10-14,,,,,,,
6040,1992-10-15,,,,,,,
6041,1992-10-16,,,,,,,
6042,1992-10-17,,,,,,,
6043,1992-10-18,,,,,,,
6044,1992-10-19,,,,,,,
6045,1992-10-20,,,,,,,
6046,1992-10-21,,,,,,,
6047,1992-10-22,,,,,,,
6048,1992-10-23,,,,,,,
6049,1992-10-24,,,,,,,
6050,1992-10-25,,,,,,,
6051,1992-10-26,,,,,,,
6052,1992-10-27,,,,,,,
6053,1992-10-28,,,,,,,
6054,1992-10-29,,,,,,,
6055,1992-10-30,,,,,,,
6056,1992-10-31,,,,,,,
6057,1992-11-01,,,,,,,
6058,1992-11-02,,,,,,,
6059,1992-11-03,,,,,,,
6060,1992-11-04,,,,,,,
6061,1992-11-05,,,,,,,
6062,1992-11-06,,,,,,,
6063,1992-11-07,,,,,,,
6064,1992-11-08,,,,,,,
6065,1992-11-09,,,,,,,
6066,1992-11-10,,,,,,,
6067,1992-11-11,,,,,,,
6068,1992-11-12,,,,,,,
6069,1992-11-13,,,,,,,
6070,1992-11-14,,,,,,,
6071,1992-11-15,,,,,,,
6072,1992-11-16,,,,,,,
6073,1992-11-17,,,,,,,
6074,1992-11-18,,,,,,,
6075,1992-11-19,,,,,,,
6076,1992-11-20,,,,,,,
6077,1992-11-21,,,,,,,
6078,1992-11-22,,,,,,,
6079,1992-11-23,,,,,,,
6080,1992-11-24,,,,,,,
6081,1992-11-25,,,,,,,
6082,1992-11-26,,,,,,,
6083,1992-11-27,,,,,,,
6084,1992-11-28,,,,,,,
6085,1992-11-29,,,,,,,
6086,1992-11-30,,,,,,,
6087,1992-12-01,,,,,,,
6088,1992-12-02,,,,,,,
6089,1992-12-03,,,,,,,
6090,1992-12-04,,,,,,,
6091,1992-12-05,,,,,,,
6092,1992-12-06,,,,,,,
6093,1992-12-07,,,,,,,
6094,1992-12-08,,,,,,,
6095,1992-12-09,,,,,,,
6096,1992-12-10,,,,,,,
6097,1992-12-11,,,,,,,
6098,1992-12-12,,,,,,,
6099,1992-12-13,,,,,,,
6100,1992-12-14,,,,,,,
6101,1992-12-15,,,,,,,
6102,1992-12-16,,,,,,,
6103,1992-12-17,,,,,,,
6104,1992-12-18,,,,,,,
6105,1992-12-19,,,,,,,
6106,1992-12-20,,,,,,,
6107,1992-12-21,,,,,,,
6108,1992-12-22,,,,,,,
6109,1992-12-23,,,,,,,
6110,1992-12-24,,,,,,,
6111,1992-12-25,,,,,,,
6112,1992-12-26,,,,,,,
6113,1992-12-27,,,,,,,
6114,1992-12-28,,,,,,,
6115,1992-12-29,,,,,,,
6116,1992-12-30,,,,,,,
6117,1992-12-31,,,,,,,
6118,1993-01-01,0.0,30.7,22.82,16.8,63.0,37.0,
6119,1993-01-02,0.0,32.7,24.74,15.0,53.25,34.0,
6120,1993-01-03,0.0,33.9,24.86,16.8,54.5,33.0,
6121,1993-01-04,0.0,32.7,24.42,17.0,59.0,41.0,
6122,1993-01-05,0.0,31.7,24.58,21.0,63.25,37.0,
6123,1993-01-06,0.5,30.3,23.02,19.2,84.5,68.0,
6124,1993-01-07,15.4,31.7,23.82,19.8,73.75,47.0,
6125,1993-01-08,0.0,30.3,24.42,18.8,67.0,50.0,
6126,1993-01-09,0.0,30.5,24.82,20.0,67.75,52.0,
6127,1993-01-10,0.8,32.9,24.1,18.2,66.25,45.0,
6128,1993-01-11,2.8,32.7,23.18,18.6,71.0,42.0,
6129,1993-01-12,18.8,31.5,24.42,18.2,57.5,40.0,
6130,1993-01-13,0.0,32.9,24.7,19.2,53.0,29.0,
6131,1993-01-14,0.0,31.3,24.1,18.2,57.5,43.0,
6132,1993-01-15,0.0,30.1,23.58,18.2,63.0,49.0,
6133,1993-01-16,0.0,32.5,24.9,17.4,59.25,44.0,
6134,1993-01-17,0.0,31.5,24.34,18.2,68.25,48.0,
6135,1993-01-18,57.3,30.5,22.26,17.6,83.25,67.0,
6136,1993-01-19,16.2,29.9,22.78,18.2,76.0,51.0,
6137,1993-01-20,0.0,30.7,23.7,19.0,70.5,54.0,
6138,1993-01-21,0.2,30.7,22.46,18.0,79.5,53.0,
6139,1993-01-22,86.3,28.5,21.62,18.0,84.5,59.0,
6140,1993-01-23,0.3,29.9,22.1,18.8,86.25,78.0,
6141,1993-01-24,8.3,31.1,23.66,18.4,73.25,47.0,
6142,1993-01-25,2.0,30.9,23.26,17.6,60.75,39.0,
6143,1993-01-26,0.0,32.7,24.38,16.8,51.5,34.0,
6144,1993-01-27,0.0,32.3,24.42,17.0,56.25,38.0,
6145,1993-01-28,0.0,31.5,24.06,16.4,51.5,36.0,
6146,1993-01-29,0.0,33.5,25.38,17.4,58.5,40.0,
6147,1993-01-30,0.0,32.3,24.54,19.0,61.5,39.0,
6148,1993-01-31,0.0,31.1,22.86,17.2,70.25,50.0,
6149,1993-02-01,4.5,31.2,23.44,17.8,72.5,63.0,
6150,1993-02-02,7.0,26.7,22.1,18.8,80.25,67.0,
6151,1993-02-03,0.2,28.5,22.74,17.6,83.0,70.0,
6152,1993-02-04,11.4,26.5,21.94,19.0,88.0,78.0,
6153,1993-02-05,12.7,27.7,21.98,18.8,87.75,80.0,
6154,1993-02-06,1.1,28.3,22.66,20.0,90.0,85.0,
6155,1993-02-07,5.0,29.1,22.34,19.8,89.25,80.0,
6156,1993-02-08,36.4,30.3,23.14,19.0,77.5,54.0,
6157,1993-02-09,2.4,27.7,23.3,19.0,80.5,64.0,
6158,1993-02-10,0.0,31.3,22.98,20.6,77.75,52.0,
6159,1993-02-11,23.4,28.3,21.42,18.2,84.5,71.0,
6160,1993-02-12,7.0,26.9,21.98,18.8,79.0,63.0,
6161,1993-02-13,0.0,24.2,21.2,20.0,85.0,74.0,
6162,1993-02-14,1.9,27.5,21.62,19.2,81.5,54.0,
6163,1993-02-15,36.2,26.7,21.78,19.0,87.5,75.0,
6164,1993-02-16,21.1,26.1,20.42,19.0,91.0,85.0,
6165,1993-02-17,25.1,27.3,22.18,18.0,82.0,67.0,
6166,1993-02-18,6.3,28.7,22.14,19.2,83.25,69.0,
6167,1993-02-19,27.8,29.7,22.7,18.2,79.25,57.0,
6168,1993-02-20,0.0,30.9,23.86,18.8,69.75,47.0,
6169,1993-02-21,0.0,32.9,25.18,18.6,64.0,45.0,
6170,1993-02-22,0.2,31.9,24.38,20.6,71.25,47.0,
6171,1993-02-23,3.2,31.9,23.02,20.0,82.25,72.0,
6172,1993-02-24,44.4,28.3,22.58,18.2,81.25,57.0,
6173,1993-02-25,0.0,30.9,23.86,19.0,79.25,56.0,
6174,1993-02-26,9.2,30.7,23.98,18.2,72.75,54.0,
6175,1993-02-27,0.0,32.5,25.62,19.2,62.5,40.0,
6176,1993-02-28,0.0,32.3,24.78,19.8,62.5,38.0,
6177,1993-03-01,0.0,32.5,24.38,18.2,64.5,44.0,
6178,1993-03-02,0.0,33.1,25.9,19.8,57.25,37.0,
6179,1993-03-03,0.0,32.9,25.5,20.4,62.0,42.0,
6180,1993-03-04,0.0,32.7,24.58,18.2,52.0,34.0,
6181,1993-03-05,0.0,32.0,24.48,18.8,58.75,40.0,
6182,1993-03-06,0.0,32.1,24.74,18.6,59.25,40.0,
6183,1993-03-07,0.0,32.9,24.94,19.2,54.0,34.0,
6184,1993-03-08,0.0,34.1,26.22,18.4,50.25,34.0,
6185,1993-03-09,0.0,35.5,26.78,19.4,45.25,27.0,
6186,1993-03-10,0.0,36.1,27.18,16.6,47.75,31.0,
6187,1993-03-11,0.0,34.9,26.74,20.8,50.75,32.0,
6188,1993-03-12,0.0,34.9,26.34,18.8,47.75,32.0,
6189,1993-03-13,0.0,35.5,26.58,17.4,48.75,27.0,
6190,1993-03-14,0.0,35.1,26.74,18.8,53.75,33.0,
6191,1993-03-15,0.0,33.1,24.26,21.0,63.0,44.0,
6192,1993-03-16,7.9,32.7,24.18,18.6,66.5,38.0,
6193,1993-03-17,0.4,32.3,24.1,19.0,72.0,57.0,
6194,1993-03-18,0.0,34.3,25.3,19.4,59.25,39.0,
6195,1993-03-19,0.0,34.7,26.06,17.0,50.5,35.0,
6196,1993-03-20,0.0,35.9,27.42,19.0,47.0,31.0,
6197,1993-03-21,0.0,34.1,26.06,18.6,55.5,35.0,
6198,1993-03-22,0.0,36.5,26.74,22.0,57.0,41.0,
6199,1993-03-23,0.0,34.5,26.26,19.6,55.25,40.0,
6200,1993-03-24,0.0,34.7,26.98,19.8,50.75,34.0,
6201,1993-03-25,0.0,35.5,27.06,21.2,53.25,33.0,
6202,1993-03-26,0.0,35.9,27.18,21.6,52.75,33.0,
6203,1993-03-27,0.0,35.1,26.78,20.8,52.0,34.0,
6204,1993-03-28,0.0,35.3,25.78,19.8,63.5,39.0,
6205,1993-03-29,0.7,34.7,26.26,19.8,59.0,35.0,
6206,1993-03-30,2.5,35.5,25.22,19.8,63.75,32.0,
6207,1993-03-31,7.6,33.5,24.22,19.2,82.5,67.0,
6208,1993-04-01,7.0,31.3,24.22,19.6,83.25,70.0,
6209,1993-04-02,9.1,27.9,22.94,19.2,83.0,69.0,
6210,1993-04-03,3.4,26.0,22.2,20.6,85.75,73.0,
6211,1993-04-04,1.7,28.9,22.18,19.6,85.75,67.0,
6212,1993-04-05,43.3,29.5,23.46,19.6,76.5,51.0,
6213,1993-04-06,1.9,30.5,24.3,20.0,81.0,69.0,
6214,1993-04-07,3.2,32.5,25.1,19.0,68.0,48.0,
6215,1993-04-08,0.0,33.9,25.66,19.6,59.0,38.0,
6216,1993-04-09,0.0,32.9,26.18,20.4,63.75,49.0,
6217,1993-04-10,0.0,32.9,25.34,19.4,72.25,64.0,
6218,1993-04-11,55.1,23.8,20.8,18.8,91.5,80.0,
6219,1993-04-12,1.0,29.3,22.74,19.6,77.25,56.0,
6220,1993-04-13,0.0,30.7,23.34,18.0,71.25,48.0,
6221,1993-04-14,0.0,32.5,24.34,19.0,60.75,40.0,
6222,1993-04-15,0.0,33.5,24.46,17.8,55.5,33.0,
6223,1993-04-16,0.0,33.5,25.18,19.0,60.0,37.0,
6224,1993-04-17,0.0,33.3,25.42,19.6,60.75,42.0,
6225,1993-04-18,0.0,32.9,24.38,19.4,61.0,40.0,
6226,1993-04-19,0.0,32.3,24.18,19.2,60.0,42.0,
6227,1993-04-20,0.0,33.1,24.46,18.0,59.25,39.0,
6228,1993-04-21,0.0,32.5,24.18,19.4,57.25,36.0,
6229,1993-04-22,0.0,33.1,24.86,19.0,56.25,39.0,
6230,1993-04-23,0.0,33.5,24.98,19.0,56.5,38.0,
6231,1993-04-24,0.0,32.7,23.54,18.2,64.5,45.0,
6232,1993-04-25,0.0,32.1,24.26,18.0,68.25,49.0,
6233,1993-04-26,5.1,31.7,24.5,18.0,58.0,41.0,
6234,1993-04-27,0.0,32.5,24.74,19.2,59.25,40.0,
6235,1993-04-28,0.0,31.1,23.38,18.2,62.0,43.0,
6236,1993-04-29,0.0,30.5,23.46,18.0,62.75,45.0,
6237,1993-04-30,0.0,30.5,23.06,17.6,63.0,39.0,
6238,1993-05-01,0.0,30.5,22.26,17.2,66.5,45.0,
6239,1993-05-02,0.0,32.1,23.74,17.8,64.5,41.0,
6240,1993-05-03,0.5,30.7,24.18,19.8,62.75,43.0,
6241,1993-05-04,1.4,22.6,19.88,18.8,93.25,73.0,
6242,1993-05-05,16.8,25.6,21.08,18.2,82.75,65.0,
6243,1993-05-06,0.2,29.5,22.54,17.6,75.25,47.0,
6244,1993-05-07,0.0,30.1,23.58,19.6,74.0,60.0,
6245,1993-05-08,0.0,29.7,22.94,18.0,71.0,50.0,
6246,1993-05-09,0.0,27.7,21.06,16.8,64.5,49.0,
6247,1993-05-10,0.0,30.3,22.06,16.4,65.5,43.0,
6248,1993-05-11,0.0,30.5,22.78,16.0,60.0,44.0,
6249,1993-05-12,0.0,31.7,23.18,17.4,58.75,36.0,
6250,1993-05-13,0.0,31.9,22.98,15.6,62.25,38.0,
6251,1993-05-14,0.0,32.7,24.38,16.6,57.75,32.0,
6252,1993-05-15,0.0,30.9,24.14,19.8,71.0,54.0,
6253,1993-05-16,0.0,30.5,22.74,17.2,69.25,44.0,
6254,1993-05-17,0.0,24.8,21.2,18.8,79.25,68.0,
6255,1993-05-18,0.0,25.0,20.76,17.4,72.75,63.0,
6256,1993-05-19,0.0,27.7,20.66,16.4,69.0,52.0,
6257,1993-05-20,0.0,27.3,20.14,15.4,64.5,45.0,
6258,1993-05-21,0.0,26.9,19.46,14.0,67.25,38.0,
6259,1993-05-22,0.0,28.5,20.06,14.0,63.0,44.0,
6260,1993-05-23,0.0,28.9,19.66,13.8,62.0,41.0,
6261,1993-05-24,0.0,26.9,19.26,14.4,55.25,35.0,
6262,1993-05-25,0.0,28.7,20.1,13.6,53.5,32.0,
6263,1993-05-26,0.0,30.1,21.22,13.0,51.75,34.0,
6264,1993-05-27,0.0,30.9,22.06,17.0,58.0,38.0,
6265,1993-05-28,0.0,30.9,23.06,16.2,55.0,36.0,
6266,1993-05-29,0.0,30.9,23.5,18.0,60.25,43.0,
6267,1993-05-30,0.0,30.9,22.74,16.6,62.5,41.0,
6268,1993-05-31,0.0,32.5,23.18,15.6,62.0,40.0,
6269,1993-06-01,0.0,29.5,22.58,16.6,64.5,44.0,
6270,1993-06-02,0.0,30.7,23.3,18.6,65.0,43.0,
6271,1993-06-03,0.0,29.9,21.74,16.4,66.5,46.0,
6272,1993-06-04,0.0,29.7,21.54,15.6,65.25,49.0,
6273,1993-06-05,0.0,31.3,22.54,16.2,62.0,42.0,
6274,1993-06-06,0.0,31.1,21.66,16.8,72.5,45.0,
6275,1993-06-07,12.0,29.1,22.26,18.4,69.5,47.0,
6276,1993-06-08,0.0,29.1,21.38,16.0,63.0,42.0,
6277,1993-06-09,0.0,29.7,21.18,15.0,59.5,40.0,
6278,1993-06-10,0.0,30.1,22.38,16.8,59.75,39.0,
6279,1993-06-11,0.0,30.5,22.34,16.6,57.0,37.0,
6280,1993-06-12,0.0,27.5,20.98,16.8,62.0,43.0,
6281,1993-06-13,0.0,26.7,20.42,14.6,59.0,45.0,
6282,1993-06-14,0.0,25.8,18.36,14.0,64.25,50.0,
6283,1993-06-15,0.0,26.9,18.82,13.0,61.5,44.0,
6284,1993-06-16,0.0,27.5,19.06,12.6,60.75,40.0,
6285,1993-06-17,0.0,28.5,21.14,14.0,54.25,41.0,
6286,1993-06-18,0.0,29.3,21.22,15.4,51.75,31.0,
6287,1993-06-19,0.0,28.5,21.34,14.8,60.5,51.0,
6288,1993-06-20,0.0,28.1,20.06,14.8,64.5,49.0,
6289,1993-06-21,0.0,29.5,20.3,13.6,59.25,38.0,
6290,1993-06-22,0.0,29.3,20.54,13.0,54.5,36.0,
6291,1993-06-23,0.0,30.1,20.5,12.0,52.25,34.0,
6292,1993-06-24,0.0,30.9,21.34,12.6,47.5,30.0,
6293,1993-06-25,0.0,29.1,20.02,13.0,47.0,31.0,
6294,1993-06-26,0.0,28.5,20.3,12.8,50.25,36.0,
6295,1993-06-27,0.0,29.7,19.94,15.4,62.75,38.0,
6296,1993-06-28,0.0,31.3,20.94,12.0,49.25,33.0,
6297,1993-06-29,0.0,31.9,21.3,12.0,53.5,31.0,
6298,1993-06-30,0.0,31.9,22.34,14.2,47.25,25.0,
6299,1993-07-01,0.0,32.5,22.02,13.0,47.0,27.0,
6300,1993-07-02,0.0,33.1,23.22,13.8,47.25,29.0,
6301,1993-07-03,0.0,32.7,23.58,15.0,45.75,29.0,
6302,1993-07-04,0.0,32.5,23.46,16.6,35.5,26.0,
6303,1993-07-05,0.0,30.7,22.18,15.4,40.75,29.0,
6304,1993-07-06,0.0,31.3,21.98,11.8,43.0,29.0,
6305,1993-07-07,0.0,31.7,21.62,13.4,44.5,29.0,
6306,1993-07-08,0.0,31.3,21.66,14.6,48.75,28.0,
6307,1993-07-09,0.0,29.3,20.62,14.0,50.0,30.0,
6308,1993-07-10,0.0,29.5,20.42,13.0,49.25,28.0,
6309,1993-07-11,0.0,29.9,21.58,14.8,56.0,35.0,
6310,1993-07-12,0.0,30.7,21.7,12.8,52.25,35.0,
6311,1993-07-13,0.0,31.7,22.06,13.6,45.25,28.0,
6312,1993-07-14,0.0,31.7,22.66,16.0,48.25,31.0,
6313,1993-07-15,0.0,30.5,22.22,15.8,54.5,38.0,
6314,1993-07-16,0.0,28.7,20.42,15.6,51.0,32.0,
6315,1993-07-17,0.0,29.3,20.7,13.6,52.75,33.0,
6316,1993-07-18,0.0,27.9,19.58,14.4,59.0,45.0,
6317,1993-07-19,0.0,27.5,19.7,14.6,56.25,38.0,
6318,1993-07-20,0.0,28.9,20.82,14.2,57.25,37.0,
6319,1993-07-21,0.0,28.7,20.62,16.0,53.25,33.0,
6320,1993-07-22,0.0,29.7,20.82,14.0,50.5,34.0,
6321,1993-07-23,0.0,30.9,21.86,15.2,50.25,37.0,
6322,1993-07-24,0.0,31.1,22.06,15.4,47.5,29.0,
6323,1993-07-25,0.0,31.5,23.42,13.4,39.5,27.0,
6324,1993-07-26,0.0,32.1,23.26,15.2,42.25,29.0,
6325,1993-07-27,0.0,32.1,23.22,14.6,44.75,30.0,
6326,1993-07-28,0.0,32.1,23.22,17.4,50.75,34.0,
6327,1993-07-29,0.0,30.9,22.22,16.0,50.75,32.0,
6328,1993-07-30,0.0,30.5,21.78,15.2,53.0,33.0,
6329,1993-07-31,0.0,30.1,22.06,15.0,49.25,33.0,
6330,1993-08-01,,,,,,56.0,
6331,1993-08-02,,,,,,,
6332,1993-08-03,,,,,,,
6333,1993-08-04,,,,,,,
6334,1993-08-05,,,,,,,
6335,1993-08-06,,,,,,,
6336,1993-08-07,,,,,,,
6337,1993-08-08,,,,,,,
6338,1993-08-09,,,,,,,
6339,1993-08-10,,,,,,,
6340,1993-08-11,,,,,,,
6341,1993-08-12,,,,,,,
6342,1993-08-13,,,,,,,
6343,1993-08-14,,,,,,,
6344,1993-08-15,,,,,,,
6345,1993-08-16,,,,,,,
6346,1993-08-17,,,,,,,
6347,1993-08-18,,,,,,,
6348,1993-08-19,,,,,,,
6349,1993-08-20,,,,,,,
6350,1993-08-21,,,,,,,
6351,1993-08-22,,,,,,,
6352,1993-08-23,,,,,,,
